57.0	1.0
130.0	2.0
137.0	2.0
182.0	1.0
195.0	2.0
217.0	1.0
236.0	2.0
240.0	2.0
305.0	2.0
356.0	1.0
373.0	1.0
419.0	2.0
422.0	2.0
423.0	2.0
437.0	1.0
438.0	1.0
500.0	2.0
501.0	1.0
638.0	2.0
639.0	1.0
650.0	2.0
667.0	1.0
681.0	1.0
688.0	2.0
696.0	2.0
720.0	2.0
721.0	1.0
723.0	1.0
740.0	2.0
741.0	1.0
742.0	1.0
749.0	2.0
750.0	2.0
756.0	2.0
758.0	1.0
780.0	1.0
785.0	2.0
798.0	1.0
821.0	2.0
825.0	1.0
826.0	1.0
827.0	1.0
849.0	2.0
852.0	1.0
854.0	1.0
875.0	2.0
939.0	1.0
940.0	1.0
947.0	2.0
948.0	2.0
949.0	1.0
961.0	1.0
1006.0	1.0
1020.0	1.0
1063.0	2.0
1064.0	2.0
1066.0	1.0
1084.0	2.0
1190.0	2.0
1208.3591099381067	1.0
1209.6967342886624	2.0
1230.4165953375336	1.0
1235.5890593696422	1.0
1241.4335484356225	1.0
